"Name","Address","Description","Longitude","Latitude","TimeStamp","TimeSpan:begin","TimeSpan:end","GettyID","","","",
"Madame d'Aulnoy: Histoire d'Hypolite, comte de Douglas. Brüssel 1713.","Brüssel","","4.333333","50.833333","1713","","","7007868","","","",
"Le Porte-feuille. Köln 1695.","Köln","","6.6667","50.9333","1695","","","1003171","","","",
"Charles de Bovelles: Proverbes et dicts sententieux. Paris 1557.","Paris","","2.333333","48.866667","1557","","","7008038","","","",
"Marie-Jeanne L'Héritier: Bigarures Ingenieuses, Ou Recüeil de diverses Pieces galantes en prose & en vers. Paris 1696.","Paris","","2.333333","48.866667","1696","","","7008038","","","",
"Les Quinze Joyes De Mariage. Den Haag 1726.","Den Haag","","4.3","52.083333","1726","","","7006810","","","",
"Paul Scarron: Le Romant comique. Paris 1680.","Paris","Exemplar der Sammlung von Philippine Charlotte von Braunschweig-Lüneburg nachgewiesen in der Herzog August Bibliothek. Signatur: M: Lm 3321 (1)","2.333333","48.866667","1680","","","7008038","","","",
"Jean-François Dreux du Radier: Dictionnaire D'Amour, Dans Lequel on trouvera l'explication des termes les plus usités dans cette Langue. Den Haag 1741.","Den Haag","","4.3","52.083333","1741","","","7006810","","","",
"Le nouveau théÃ¢tre françois. Utrecht 1735.","Utrecht","Exemplar der Sammlung von Philippine Charlotte von Braunschweig-Lüneburg nachgewiesen in der Herzog August Bibliothek. Signatur: M: Lm 4429","5.25","52","1735","","","7003627","","","",
"Claude de Vanel: Galanteries des rois de France. Brüssel 1694.","Brüssel","","4.333333","50.833333","1694","","","7007868","","","",
"Recueil de piéces galantes. Paris 1666.","Paris","","2.333333","48.866667","1666","","","7008038","","","",
"Charles Rivière Dufresny: Le Puits De La Verité. Amsterdam 1699.","Amsterdam","","4.916667","52.35","1699","","","7006952","","","",
"Les Ames rivales. London 1738.","London","","-.093689","51.514125","1738","","","7011798","","","",
"Jean Regnault de Segrais: Zayde. Amsterdam 1715.","Amsterdam","","4.916667","52.35","1715","","","7006952","","","",
"Pierre de Lesconvel: Le Prince De Longueville Et Anne De Bretagne. Nouvelles historiques. Lesconvel. Paris 1698.","Paris","","2.333333","48.866667","1698","","","7008038","","","",
"Les nouv. oracles divertissans. Brüssel 1696.","Brüssel","","4.333333","50.833333","1696","","","7007868","","","",
"Les Amours du Duc de Guise.. Paris 1730.","Paris","Exemplar der Sammlung von Philippine Charlotte von Braunschweig-Lüneburg nachgewiesen in der Herzog August Bibliothek. Signatur: M: Lm 3904","2.333333","48.866667","1730","","","7008038","","","",
"Charlotte-Rose de Caumont de La Force: Les Fées, contes des contes. Amsterdam 1716.","Amsterdam","Exemplar der Sammlung von Philippine Charlotte von Braunschweig-Lüneburg nachgewiesen in der Herzog August Bibliothek. Signatur: M: Lm 185","4.916667","52.35","1716","","","7006952","","","",
"François-Michel-Chrétien Deschamps: Caton d'Utique. Den Haag 1715.","Den Haag","Exemplar der Sammlung von Philippine Charlotte von Braunschweig-Lüneburg nachgewiesen in der Herzog August Bibliothek. Signatur: M: Lm 1052","4.3","52.083333","1715","","","7006810","","","",
"Histoire De La Princesse Estime. Amsterdam 1709.","Amsterdam","Exemplar der Sammlung von Philippine Charlotte von Braunschweig-Lüneburg nachgewiesen in der Herzog August Bibliothek. Signatur: Xb 5891 (2): ","4.916667","52.35","1709","","","7006952","","","",
"Mariana Alcoforado: Lettres d'amour d'une religieuse portugaise. Den Haag 1716.","Den Haag","","4.3","52.083333","1716","","","7006810","","","",
"Relation du voyage mystérieux de l'isle de la vertu à Oronte. Paris 1725.","Paris","","2.333333","48.866667","1725","","","7008038","","","",
"André-François Deslandes: Promenades Dr Mr. De Clairenville. OÃ¹ l'on trouve une vive peinture des Passions des hommes. Köln 1723.","Köln","","6.6667","50.9333","1723","","","1003171","","","",
"Amours d'Antiochus Pce de Syrie et de la R. Stratonique. Paris 1716.","Paris","","2.333333","48.866667","1716","","","7008038","","","",
"Pierre de Marivaux: La Voiture Embourbée. Ou Le Roman Naturel. Amsterdam 1715.","Amsterdam","","4.916667","52.35","1715","","","7006952","","","",
"Vital d'Audiguier: Histoire des amours de Lysandre et de Caliste. De treurige, doch bly-eyndigende Histoire van Lysander en Caliste: Geschiedt in Vranckrijck .... Amsterdam 1663.","Amsterdam","","4.916667","52.35","1663","","","7006952","","","",
"Charles Cotin: Recueil des énigmes de ce temps. Paris 1659.","Paris","","2.333333","48.866667","1659","","","7008038","","","",
"Mehmet Erten: Histoire de Mehemet Bei, aujourd'huy nommé Jean Michel de Cigala, prince du sang imperial des Ottomans .... Paris 1668.","Paris","","2.333333","48.866667","1668","","","7008038","","","",
"Recueil De Quelques Pieces Nouvelles Et Galantes, Tant en Prose qu'en Vers. Köln 1667.","Köln","","6.6667","50.9333","1667","","","1003171","","","",
"Jean Galbert de Campistron: Oeuvres de Mr. Capistron. Amsterdam 1698.","Amsterdam","","4.916667","52.35","1698","","","7006952","","","",
"La Boussole Des Amans. Köln 1668.","Köln","","6.6667","50.9333","1668","","","1003171","","","",
"Charles Cotin: Recueil des énigmes de ce temps. Paris 1655.","Paris","","2.333333","48.866667","1655","","","7008038","","","",
"Recueil de Chansons. Lyon 1561.","Lyon","","4.846711","45.748457","1561","","","7008772","","","",
"Verités Satiriques En Dialogues. Paris 1725.","Paris","","2.333333","48.866667","1725","","","7008038","","","",
"Madame de Lafayette: La Princesse de Cleves. Paris 1678.","Paris","Exemplar der Sammlung von Philippine Charlotte von Braunschweig-Lüneburg nachgewiesen in der Herzog August Bibliothek. Signatur: M: Lm 1947d","2.333333","48.866667","1678","","","7008038","","","",
"Nouveau recueil des plus beaux airs de cour. Paris 1666.","Paris","","2.333333","48.866667","1666","","","7008038","","","",
"Henriette de Coligny de La Suze: Poesies De Madame La Comtesse De La Svze. Paris 1666.","Paris","","2.333333","48.866667","1666","","","7008038","","","",
"Marie-Catherine de Villedieu: Annales galantes ; divisées en huit parties. Den Haag 1700.","Den Haag","","4.3","52.083333","1700","","","7006810","","","",
"Entretiens Galans. Lyon 1682.","Lyon","","4.846711","45.748457","1682","","","7008772","","","",
"Recueil de piéces curieuses et nouvelles. Den Haag 1694.","Den Haag","","4.3","52.083333","1694","","","7006810","","","",
"Académie galante. Amsterdam 1710.","Amsterdam","","4.916667","52.35","1710","","","7006952","","","",
"Regles du jeu genealogique des Rois de France. Paris 1716.","Paris","","2.333333","48.866667","1716","","","7008038","","","",
"Lettres de Ninon de l'Enclos au Mis de Sevigné. Den Haag 1750.","Den Haag","","4.3","52.083333","1750","","","7006810","","","",
"Antoine Bret: Mémoires sur la vie de M[ademoise]lle Ninon de Lenclos. Amsterdam 1751.","Amsterdam","Exemplar der Sammlung von Philippine Charlotte von Braunschweig-Lüneburg nachgewiesen in der Herzog August Bibliothek. Signatur: M: Lm 2181","4.916667","52.35","1751","","","7006952","","","",
"Laurent Bordelon: La coterie des Anti-Faconniers, établie dans L. C. J. D. B. L. S.. Amsterdam 1716.","Amsterdam","","4.916667","52.35","1716","","","7006952","","","",
"Laurent Bordelon: Mital ou avantures incroyables, et toute fois, ^etc. Ces avantures contiennent quinze relations d'un voyage rempli d'un tres-grand nombre de differentes sortes de prodiges, de merveilles, d'usages, de coÃ»tumes, d'opinions & de divertissemens. Amsterdam 1708.","Amsterdam","","4.916667","52.35","1708","","","7006952","","","",
"Henri Pajon: Histoire du Prince Soly, surnommé Prenany et de la Princesse Feslée. Amsterdam 1746.","Amsterdam","Exemplar der Sammlung von Philippine Charlotte von Braunschweig-Lüneburg nachgewiesen in der Herzog August Bibliothek. Signatur: M: Lm 2758","4.916667","52.35","1746","","","7006952","","","",
"Eustache Le Noble: Ildegerte Reyne De Norwege, Ou L'Amour Magnanime. Den Haag 1695.","Den Haag","","4.3","52.083333","1695","","","7006810","","","",
"Venda reine de Pologne.. Den Haag 1705.","Den Haag","","4.3","52.083333","1705","","","7006810","","","",
"Henriette-Julie de Murat: Voyage De Campagne. Den Haag 1700.","Den Haag","","4.3","52.083333","1700","","","7006810","","","",
"Memoires Historiques, Et Secrets. Paris 1739.","Paris","Exemplar der Sammlung von Philippine Charlotte von Braunschweig-Lüneburg nachgewiesen in der Herzog August Bibliothek. Signatur: M: Gk 57","2.333333","48.866667","1739","","","7008038","","","",
"Catherine Bernard: Le Comte d'Amboise, Nouvelle Galante. Den Haag 1689.","Den Haag","","4.3","52.083333","1689","","","7006810","","","",
"Regles du jeu de Reversi. Luxemburg 1732.","Luxemburg","","6.1333","49.6167","1732","","","7006254","","","",
"Nideck, M. A.: Antiquitates sacrae et civiles Romanorum explicatae. Sive commentarii historici, mythologici, philologici, in varia monumenta prisca, et maxime in plures statuas, aras, tumulos, inscriptiones ^etc.. Den Haag 1726.","Den Haag","","4.3","52.083333","1726","","","7006810","","","",
"Michel-Ange de la Chausse: Le Grand Cabinet Romain Ou Recueil D'Antiquitez Romaines, Qui consistenten Bas Reliefs, Statues des Dieux & des Hommes, Instruments Sacerdotaux, Lampes, Urnes, Seaux, Brasselets, Clefs, Anneaux, & Phioles lacrimales, Que L'On Trouve A Rome. Amsterdam 1706.","Amsterdam","","4.916667","52.35","1706","","","7006952","","","",
"Varenne, Bernard: Histoire de Constantin le Grand, premier empereur chrétien. Paris 1728.","Paris","Exemplar der Sammlung von Philippine Charlotte von Braunschweig-Lüneburg nachgewiesen in der Herzog August Bibliothek. Signatur: M: Gf 4° 49","2.333333","48.866667","1728","","","7008038","","","",
"Jacob Wegelin: Caracteres Historiques Des Empereurs, Depuis Auguste jusqu'à Maximin, à lâ€™usage de lâ€™Académie Royale des Gentils-hommes. Berlin 1768.","Berlin","Exemplar der Sammlung von Philippine Charlotte von Braunschweig-Lüneburg nachgewiesen in der Herzog August Bibliothek. Signatur: M: Gg 544","13.4167","52.5","1768","","","7003670","","","",
"Jacques Roergas de Serviez: Les Impératrices romaines, ou histoire de la vie & des intrigues secrétes des femmes des douze césars .... Paris 1728.","Paris","Exemplar der Sammlung von Philippine Charlotte von Braunschweig-Lüneburg nachgewiesen in der Herzog August Bibliothek. Signatur: M: Gg 521","2.333333","48.866667","1728","","","7008038","","","",
"Marcus Velleius Paterculus: Abrégé de l'histoire romaine et gréque, En partie traduit de VelleÃ¯us Paterculus, & en partie tiré des meilleurs Auteurs de l'antiquité, pour suppléer ce qui s'est perdu de cet Auteur. Accompagné d'une chronologie accommodée au sujet. Paris 1708.","Paris","Exemplar der Sammlung von Philippine Charlotte von Braunschweig-Lüneburg nachgewiesen in der Herzog August Bibliothek. Signatur: M: Lh 2479","2.333333","48.866667","1708","","","7008038","","","",
"Jérôme Richard: Description Historique Et Critique De L'Italie, Ou Nouveaux Mémoires Sur l'État actuel de son Gouvernement, des Sciences, des Arts, du Commerce, de la Population & de l'Histoire Naturelle. Dijon 1766.","Dijon","Exemplar der Sammlung von Philippine Charlotte von Braunschweig-Lüneburg nachgewiesen in der Herzog August Bibliothek. Signatur: M: Gh 154","5","47.416667","1766","","","7652550","","","",
"Jérôme Lalande: Voyage d'un françois en Italie, fait dans les années 1765 & 1766 .... Venedig 1769.","Venedig","","12.566667","45.583333","1769","","","7003006","","","",
"Carlo Denina: Révolutions D'Italie. Paris 1771.","Paris","","2.333333","48.866667","1771","","","7008038","","","",
"William Robertson: L'Histoire Du Regne De L'Empereur Charles-Quint. Amsterdam 1770.","Amsterdam","Exemplar der Sammlung von Philippine Charlotte von Braunschweig-Lüneburg nachgewiesen in der Herzog August Bibliothek. Signatur: M: Gl 4044","4.916667","52.35","1770","","","7006952","","","",
"Voltaire: Histoire de l'empire de Russie sous Pierre le Grand. Leipzig 1761.","Leipzig","Exemplar der Sammlung von Philippine Charlotte von Braunschweig-Lüneburg nachgewiesen in der Herzog August Bibliothek. Signatur: M: Lm 3745","12.333333","51.3","1761","","","7139158","","","",
"Pierre Charles Lévesque: Histoire de Russie. Paris 1782.","Paris","","2.333333","48.866667","1782","","","7008038","","","",
"Gabriel-Francois Coyer: Histoire de Jean Sobieski, Roi de Pologne. Amsterdam 1761.","Amsterdam","Exemplar der Sammlung von Philippine Charlotte von Braunschweig-Lüneburg nachgewiesen in der Herzog August Bibliothek. Signatur: M: Go 110","4.916667","52.35","1761","","","7006952","","","",
"Friedrich Ernst von Fabrice: Anecdotes Du Sejour Du Roi De Suede A Bender; Ou Lettres De Mr. Le Baron De Fabrice, Pour Servir D'Eclaircissement A L'Histoire De Charles XII.. Hamburg 1760.","Hamburg","Exemplar der Sammlung von Philippine Charlotte von Braunschweig-Lüneburg nachgewiesen in der Herzog August Bibliothek. Signatur: M: Gs 430 #Skandinavien","10","53.5833","1760","","","7003673","","","",
"Éléazar de Mauvillon: Histoire De Gustave-Adolphe Roi De Suede. Amsterdam 1764.","Amsterdam","#Skandinavien","4.916667","52.35","1764","","","7006952","","","",
"Domenico Michelessi: Lettre à M:gr. Visconti, ArchevÃªque d'Ephése et Nonce Apostolique auprés de L. L. M. M. J. J. R. R. et A. A. Sur La Révolution Arrivée en Suéde. le 19 AoÃ»t 1772. Stockholm 1773.","Stockholm","#Skandinavien","18","59.5","1773","","","7003777","","","",
"Jean-Louis Giraud-Soulavie: Mémoires Du Maréchal Duc De Richelieu, Pair De France, Premier Genilhomme De La Chambre Du Roi, &c.. London 1790.","London","","-.093689","51.514125","1790","","","7011798","","","",
"Jean Baptiste Ladvocat: Dictionnaire Historique Et Bibliographique Portatif. Paris 1777.","Paris","","2.333333","48.866667","1777","","","7008038","","","",
"Louis-Sébastien Mercier: Tableau de Paris. Hamburg 1781.","Hamburg","","10","53.5833","1781","","","7003673","","","",
"Joseph Louis Ripault-Desormeaux: Histoire De La Maison De Montmorenci. Paris 1764.","Paris","","2.333333","48.866667","1764","","","7008038","","","",
"Samuel-Auguste Tissot: De La Santé Des Gens De Lettres. Lausanne 1768.","Lausanne","","6.666667","46.533333","1768","","","7007299","","","",
"Didelot, Nicolas: Avis aux gens de la campagne. Paris 1772.","Paris","","2.333333","48.866667","1772","","","7008038","","","",
"Marie-Geneviève-Charlotte Thiroux d'Arconville: Vie De Marie De Médicis, Princesse De Toscane, Reine De France Et De Navarre. Paris 1774.","Paris","Exemplar der Sammlung von Philippine Charlotte von Braunschweig-Lüneburg nachgewiesen in der Herzog August Bibliothek. Signatur: M: Gk 55","2.333333","48.866667","1774","","","7008038","","","",
"Antoine Mongez: Histoire de la reine Marguerite de Valois, premiére femme du roi Henri IV.. Paris 1777.","Paris","Exemplar der Sammlung von Philippine Charlotte von Braunschweig-Lüneburg nachgewiesen in der Herzog August Bibliothek. Signatur: M: Gk 1390 ","2.333333","48.866667","1777","","","7008038","","","",
"Pons Augustin Alletz: L'Esprit Des Femmes Célebres Du Siecle de Louis XIV, Et de celui de Louis XV, jusqu'à présent. Paris 1768.","Paris","Exemplar der Sammlung von Philippine Charlotte von Braunschweig-Lüneburg nachgewiesen in der Herzog August Bibliothek. Signatur: M: Da 5","2.333333","48.866667","1768","","","7008038","","","",
"Louis-Pierre Anquetil: L' esprit de la lique, ou histoire politique des troubles de France, Pendant les XVIe. et XVIIe. siécles .... Paris 1767.","Paris","Exemplar der Sammlung von Philippine Charlotte von Braunschweig-Lüneburg nachgewiesen in der Herzog August Bibliothek. Signatur: M: Gk 44","2.333333","48.866667","1767","","","7008038","","","",
"Richard de Bury: Histoire De La Vie De Henri IV, Roi De France Et De Navarre. Paris 1766.","Paris","Exemplar der Sammlung von Philippine Charlotte von Braunschweig-Lüneburg nachgewiesen in der Herzog August Bibliothek. Signatur: M: Gk 285","2.333333","48.866667","1766","","","7008038","","","",
"Geoffroy de Limon: La vie et le martyre de Louis seize, roi de France et de Navarre, immolé le 21 Janvier 1793. Brüssel 1793.","Brüssel","","4.333333","50.833333","1793","","","7007868","","","",
"Maistre, Nicolas: Marie Antoinette Archiduchesse D'Autriche Reine De France; Ou Causes Et Tableau De La Révolution. Turin 1794.","Turin","","7.366667","45.133333","1794","","","7003154","","","",
"Jean-Baptiste Duvoisin: Examen Des Principes De La Révolution Françoise. Wolfenbüttel 1795.","Wolfenbüttel","","10.55","52.166667","1795","","","7005253","","","",
"Diane Louise Augustine de Polignac: Mémoires Sur La Vie Et Le Caractére De Madame La Duchesse De Polignac. Hamburg 1796.","Hamburg","","10","53.5833","1796","","","7003673","","","",
"Charles François Dumouriez: Mémoires Du Général Dumouriez. Hamburg 1794.","Hamburg","","10","53.5833","1794","","","7003673","","","",
"Charles François Dumouriez: La Vie Du Général Dumouriez. Hamburg 1795.","Hamburg","","10","53.5833","1795","","","7003673","","","",
"Stéphanie Félicité Ducrest de Saint-Aubin de Genlis: Les Chevaliers Du Cygne, Ou La Cour De Charlemagne. Paris 1795.","Paris","","2.333333","48.866667","1795","","","7008038","","","",
"Antoine-Philippe (dit Louis) Dubois-Descours de la Maisonfort: De L'État Réel De La France À La Fin De L'Année 1795 Et De La Situation Politique Des Puissances De L'Europe À La MÃªme Époque. Hamburg 1796.","Hamburg","","10","53.5833","1796","","","7003673","","","",
"Dmitri Alekseyevich Gallitzin: De L'Esprit Des Économistes Ou Les Économistes Justifiés D'Avoir Posé Par Leurs Principes Les Bases De La Révolution Françoise. Braunschweig 1796.","Braunschweig","Exemplar der Sammlung von Philippine Charlotte von Braunschweig-Lüneburg nachgewiesen in der Herzog August Bibliothek. Signatur: M: Gk 808","10.5","52.25","1796","","","1002197","","","",
"Liévin-Bonaventure Proyart: La Vie Et Les Crimes De Robespierre, Surnommé Le Tyran, Depuis Sa Naissance Jusqu'à Sa Mort. Augsburg 1795.","Augsburg","","10.883333","48.366667","1795","","","7004324","","","",
"Galart de Montjoie: Histoire De La Conjuration De Louis-Philippe-Joseph D'Orléans, Premier prince du sang, duc d'Orléans, de Chartres, de Nemours, de Montpensier et d'Etampes, comte de Beaujolais, de Vermandois et de Soissons, surnommé Égalité. Paris 1796.","Paris","","2.333333","48.866667","1796","","","7008038","","","",
"Gérard de Lally-Tollendal: Défense Des Émigrés Français. Hamburg 1797.","Hamburg","","10","53.5833","1797","","","7003673","","","",
"Jean-François Dreux du Radier: Memoires Historiques, Critiques, Et Anecdotes De France. Amsterdam 1765.","Amsterdam","Exemplar der Sammlung von Philippine Charlotte von Braunschweig-Lüneburg nachgewiesen in der Herzog August Bibliothek. Signatur: M: Gk 525","4.916667","52.35","1765","","","7006952","","","",
"Marie-Jeanne L'Héritier: Memoires De M. L. D. D. N.. Paris 1709.","Paris","","2.333333","48.866667","1709","","","7008038","","","",
"Nostradamus: Les Propheties De M. Michel Nostradamus. Lyon 1568.","Lyon","","4.846711","45.748457","1568","","","7008772","","","",
"Madame de Pompadour: Mémoires de madame la marquise de Pompadour oÃ¹ l'on découvre les motifs des guerres et des traités de paix, les ambassades, les négociations dans les differentes cours de l'europe; les menées & les intrigues secretes ... tout ce qui s'est passé de plus remarquable à la cour de France pendant les vingt dernieres années du regné de Louis XV.. Lüttich 1775.","Lüttich","","5.5","50.5","1775","","","7003460","","","",
"Mémoires concernant l'histoire, les sciences, les arts, les moeurs, les usages, & des Chinois. Paris 1776.","Paris","#Asien","2.333333","48.866667","1776","","","7008038","","","",
"Confucius: Le Chou-King, un des livres sacrés des Chinois, qui renferme les fondements de leur ancienne histoire, les principes de leur gouvernement et de leur morale. Paris 1770.","Paris","Exemplar der Sammlung von Philippine Charlotte von Braunschweig-Lüneburg nachgewiesen in der Herzog August Bibliothek. Signatur: M: Gv 4° 43 #Asien","2.333333","48.866667","1770","","","7008038","","","",
"Louise-Félicité de Kéralio: Histoire d'Élisabeth, Reine d'Angleterre. Paris 1786.","Paris","","2.333333","48.866667","1786","","","7008038","","","",
"John Byron: Voyage Autour Du Monde, Fait En 1764 & 1765, Sur le Vaisseau de Guerre Anglois Le Dauphin, commandé par le Chef-d'Escadre Byron. Paris 1767.","Paris","Exemplar der Sammlung von Philippine Charlotte von Braunschweig-Lüneburg nachgewiesen in der Herzog August Bibliothek. Signatur: M: Cc 617","2.333333","48.866667","1767","","","7008038","","","",
"William Robertson: Histoire d'Écosse, sous les régnes de Marie Stuart, et de Jacques VI. jusqu'a l'avénement de ce prince à la couronne d'Angleterre. Paris 1764.","Paris","Exemplar der Sammlung von Philippine Charlotte von Braunschweig-Lüneburg nachgewiesen in der Herzog August Bibliothek. Signatur: M: Gr 831","2.333333","48.866667","1764","","","7008038","","","",
"John Hawkesworth: Relation Des Voyages Entrepris Par Ordre De Sa Majesté Britannique ... Pour Faire Des Découvertes Dans L'Hémisphére Méridional. Paris 1774.","Paris","","2.333333","48.866667","1774","","","7008038","","","",
"François Baron de Tott: Mémoires Du Baron De Tott, Sur Les Turcs Et Les Tartares. Amsterdam 1784.","Amsterdam","#Asien","4.916667","52.35","1784","","","7006952","","","",
"Guillaume Thomas François Raynal: Histoire Philosophique Et Politique des Établissemens Et Du Commerce Des Européens Dans Les Deux Indes. Genf 1781.","Genf","Exemplar der Sammlung von Philippine Charlotte von Braunschweig-Lüneburg nachgewiesen in der Herzog August Bibliothek. Signatur: M: Gv 69 #Asien","6.148113","46.195602","1781","","","7007279","","","",
"Vicente Bacallar: La Monarchie Des Hebreux. Den Haag 1728.","Den Haag","","4.3","52.083333","1728","","","7006810","","","",
"Antonio de Solís y Ribadeneyra: Histoire de la conquÃªte du Mexique. Paris 1774.","Paris","Exemplar der Sammlung von Philippine Charlotte von Braunschweig-Lüneburg nachgewiesen in der Herzog August Bibliothek. Signatur: M: Gx 138","2.333333","48.866667","1774","","","7008038","","","",
"David Hume: Histoire d'Angleterre, depuis l'invasion de Jules César, jusqu'a l'avénement de Henry VII. Amsterdam 1765.","Amsterdam","Exemplar der Sammlung von Philippine Charlotte von Braunschweig-Lüneburg nachgewiesen in der Herzog August Bibliothek. Signatur: M: Gr 243","4.916667","52.35","1765","","","7006952","","","",
"David Hume: Histoire De La Maison De Tudor, Sur Le TrÃ´ne D'Angleterre. Amsterdam 1763.","Amsterdam","Exemplar der Sammlung von Philippine Charlotte von Braunschweig-Lüneburg nachgewiesen in der Herzog August Bibliothek. Signatur: M: Gr 244","4.916667","52.35","1763","","","7006952","","","",
"David Hume: Histoire De La Maison De Stuart Sur Le TrÃ´ne D'Angleterre. London 1763.","London","Exemplar der Sammlung von Philippine Charlotte von Braunschweig-Lüneburg nachgewiesen in der Herzog August Bibliothek. Signatur: M: Gr 245","-.093689","51.514125","1763","","","7011798","","","",
"William Robertson: Histoire de l'Amérique. Frankfurt am Main 1778.","Frankfurt am Main","Exemplar der Sammlung von Philippine Charlotte von Braunschweig-Lüneburg nachgewiesen in der Herzog August Bibliothek. Signatur: M: Gx 79","8.683333","50.116667","1778","","","7005293","","","",
"La sainte Bible qui contant le vieux et le nouveau Testament. Amsterdam 1734.","Amsterdam","","4.916667","52.35","1734","","","7006952","","","",
"Jean Pierre Erman: Mémoire Historique Sur La Fondation De L'Église Françoise De Berlin. Berlin 1772.","Berlin","","13.4167","52.5","1772","","","7003670","","","",
"Jean Astruc: Conjectures Sur Les Memoires Originaux Dont il paroit que Moyse s'est servi pour composer le Livre de la Genese. Brüssel 1753.","Brüssel","","4.333333","50.833333","1753","","","7007868","","","",
"Pierre Parisot: Mémoires historiques sur les affaires des jésuites avec le saint siége, oÃ¹ l'on verra que le roi de Portugal, en proscrivant de toutes les terres de sa domination des religieux révoltés, et le roi de France voulant qu'à l'avenir leur Société n'ait plus lieu dan ses états, n'ont fait qu'exécuter le projet déjà formé par plusieurs grand papes .... Lissabon 1766.","Lissabon","","-9.133333","39","1766","","","1000882","","","",
"Origen: Traité D'Origéne Contre Celse Ou Défence de la Religion Chrétienne contre les accusations des PaÃ¯ens. Amsterdam 1700.","Amsterdam","Exemplar der Sammlung von Philippine Charlotte von Braunschweig-Lüneburg nachgewiesen in der Herzog August Bibliothek. Signatur: M: Lg 4° 133","4.916667","52.35","1700","","","7006952","","","",
"Jean Pierre Erman: Mémoire historique sur la fondation des colonies françoises dans les états du roi publié à l'occasion du jubilé qui sera célébré le 29. Octobre 1785. Berlin 1785.","Berlin","","13.4167","52.5","1785","","","7003670","","","",
"Jean Pierre Erman: Mémoires Pour Servir À L'Histoire Des Réfugiés François Dans Les États Du Roi. Berlin 1782.","Berlin","","13.4167","52.5","1782","","","7003670","","","",
"Jean Pierre Erman: Mémoire historique sur la fondation de l'église françoise de Potsdam. Berlin 1785.","Berlin","","13.4167","52.5","1785","","","7003670","","","",
"Claude Fleury: (^L'Histoire ecclsï¸¢iastique. ^[Ausz.]) Abrégé de l'Histoire ecclésiastique de (Claude) Fleury. Trad. de l'anglois. [Hrsg. u. Vorr.: Friedrich II. König von Preussen]. Bern 1766.","Bern","Exemplar der Sammlung von Philippine Charlotte von Braunschweig-Lüneburg nachgewiesen in der Herzog August Bibliothek. Signatur: M: Tm 86","7.595628","46.87251","1766","","","7003742","","","",
"Osmont du Sellier : Justification Des Discours Et De L'Histoire Ecclesiastique De M. L'Abbé Fleuri. Nancy 1736.","Nancy","Exemplar der Sammlung von Philippine Charlotte von Braunschweig-Lüneburg nachgewiesen in der Herzog August Bibliothek. Signatur: M: Tm 227","6.187756","48.69211","1736","","","7008412","","","",
"Pliny the Elder: Histoire Naturelle De Pline. Paris 1771.","Paris","Exemplar der Sammlung von Philippine Charlotte von Braunschweig-Lüneburg nachgewiesen in der Herzog August Bibliothek. Signatur: M: Lh 4° 122","2.333333","48.866667","1771","","","7008038","","","",
"Lettres sur l' amour de la patrie ou correspondance d' Anapistemon et de Philopatros. Berlin 1779","Berlin","","13.4167","52.5","1779","","","7003670","","","",
"Friedrich Karl von Moser: Le Maitre Et Le Serviteur Ou Les Devoirs Reciproques D'Un Souverain Et De Son Ministere. Hamburg 1760.","Hamburg","","10","53.5833","1760","","","7003673","","","",
"Peter Joseph Neyron: Principes Du Droit Des Gens Européen Conventionnel & Coutumier. Braunschweig 1783.","Braunschweig","","10.5","52.25","1783","","","1002197","","","",
"William Wollaston: Ebauche De La Religion Naturelle. Den Haag 1726.","Den Haag","Exemplar der Sammlung von Philippine Charlotte von Braunschweig-Lüneburg nachgewiesen in der Herzog August Bibliothek. Signatur: M: Te 4° 21","4.3","52.083333","1726","","","7006810","","","",
"Thomas Pennant: Thiergeschichte der nördlichen PolarlÃ¤nder. Leipzig 1787.","Leipzig","","12.333333","51.3","1787","","","7139158","","","",
"Blanchard, Nicolas François: Rélation du 32me voyage aërien ... fait a Bronswic le 10 aut 1788. Berlin 1788.","Berlin","","13.4167","52.5","1788","","","7003670","","","",
"Leonhard Euler: Lettres A Une Princesse D'Allemagne Sur Divers Sujets de Physique & de Philosophie. Mitau 1770.","Mitau","Exemplar der Sammlung von Philippine Charlotte von Braunschweig-Lüneburg nachgewiesen in der Herzog August Bibliothek. Signatur: M: Nc 253","23.6667","56.65","1770","","","7006473","","","",
"Jacob Vernes: Confidence Philosophique. Genf 1771.","Genf","","6.148113","46.195602","1771","","","7007279","","","",
"Thémiseul de Saint-Hyacinthe: Recherches philosophiques, sur la nécessité de s'assurer par soi-meme de la verité; sur la certitude de nos connoissances; et sur la nature des etres. Rotterdam 1743.","Rotterdam","Exemplar der Sammlung von Philippine Charlotte von Braunschweig-Lüneburg nachgewiesen in der Herzog August Bibliothek. Signatur: M: Lm 838c","4.5","51.916667","1743","","","7006792","","","",
"Benjamin Martin: Grammaire Des Sciences Philosophiques, Ou Analyse Abregée De La Philosophie Moderne, Appuyée Sur Les Experiences. Paris 1749.","Paris","Exemplar der Sammlung von Philippine Charlotte von Braunschweig-Lüneburg nachgewiesen in der Herzog August Bibliothek. Signatur: M: Va 273","2.333333","48.866667","1749","","","7008038","","","",
